lmd,baseline,corLDMmRT,corLDMmRT_CI_lower,corLDMmRT_CI_upper,corLDM_congruent,coef,p_value,BIC
euc_bnc_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.029,-0.166,0.119,0.0251537460813086,-0.51,0.001,1171
euc_bnc_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.104,-0.255,0.074,0.031150710096384,-0.56,0,1168.4
euc_bnc_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.084,-0.24,0.101,0.0283245923721428,-0.55,0,1168.9
euc_bnc_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.155,-0.283,-0.028,0.0356205440516944,-0.54,0,1167.7
euc_bnc_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.031,-0.176,0.134,0.0245470395384678,-0.53,0.001,1171
euc_bnc_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.105,-0.232,0.072,0.0294215333650434,-0.57,0,1168.6
euc_bnc_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.085,-0.266,0.093,0.026932301316599,-0.55,0,1169
euc_bnc_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.468,-0.567,-0.351,0.00260279680992484,0,0.002,1172.2
euc_bnc_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.396,-0.507,-0.292,0.00459673140755428,0,0.044,1178.4
euc_bnc_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.426,-0.551,-0.317,0.00272372780572816,0,0.013,1176.1
euc_bnc_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.412,-0.528,-0.298,0.00330705723498784,0,0.025,1177.4
euc_bnc_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.017,-0.209,0.236,-0.0903059370307614,22.9,0.298,1181.6
euc_bnc_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.132,-0.047,0.334,-0.157779335744934,119.7,0.002,1172.1
euc_bnc_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.123,-0.084,0.332,-0.101645425254499,56.93,0.028,1177.6
euc_bnc_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.149,-0.027,0.357,-0.072681039060869,77.01,0.008,1175.2
euc_bnc_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.003,-0.245,0.229,-0.0718163865927805,17.03,0.428,1182.1
euc_bnc_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.085,-0.255,0.128,-0.0738808547969444,76.37,0.026,1177.4
euc_bnc_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.004,-0.198,0.206,-0.036433051790464,34.1,0.138,1180.4
euc_bnc_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.02,-0.233,0.162,-0.0742488990015853,48.71,0.07,1179.2
euc_bnc_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.062,-0.169,0.282,-0.0870039383908926,23.7,0.261,1181.4
euc_bnc_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.177,-0.358,0.032,-0.0376331748380435,50.13,0.101,1179.9
euc_bnc_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.024,-0.208,0.228,-0.0615796197366888,33.18,0.122,1180.2
euc_bnc_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.083,-0.262,0.139,-0.0370057766113786,35.93,0.136,1180.4
euc_bnc_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.032,-0.18,0.236,-0.0705216731759183,24.36,0.287,1181.5
euc_bnc_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.172,-0.012,0.365,-0.138550026188446,91.38,0.006,1174.7
euc_bnc_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.191,-0.034,0.398,-0.135104952823161,57,0.038,1178.1
euc_bnc_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.267,0.065,0.458,-0.0780106944332751,70.81,0.014,1176.3
euc_bnc_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.06,-0.166,0.237,-0.0809696113752722,20.31,0.36,1181.9
euc_bnc_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.272,-0.433,-0.111,-0.0259203022124023,22.73,0.412,1182
euc_bnc_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.032,-0.192,0.235,-0.0297080982483717,34.23,0.088,1179.6
euc_bnc_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.09,-0.277,0.104,-0.03986384210067,31.68,0.126,1180.2
cor_bnc_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.102,-0.312,0.118,-0.0687240925765123,-51.36,0.608,1182.5
cor_bnc_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.21,0.036,0.403,-0.190914442484067,74.27,0.288,1181.5
cor_bnc_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.111,-0.089,0.283,-0.16597481500349,41.62,0.529,1182.3
cor_bnc_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.127,-0.076,0.309,-0.196263375059093,45.47,0.511,1182.3
cor_bnc_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.062,-0.255,0.13,-0.0814268651674411,-45.52,0.674,1182.6
cor_bnc_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.191,0.007,0.354,-0.194377476545754,60.29,0.409,1182
cor_bnc_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.121,-0.084,0.344,-0.15748228378205,41.47,0.607,1182.5
cor_bnc_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.224,0.029,0.393,-0.209288294816273,92.63,0.223,1181.2
cor_bnc_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.064,-0.279,0.157,-0.0823406389013217,-61.45,0.6,1182.5
cor_bnc_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.184,0.013,0.364,-0.203385495041695,74.1,0.323,1181.7
cor_bnc_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.096,-0.087,0.278,-0.156911391571155,32.99,0.67,1182.6
cor_bnc_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.165,-0.026,0.346,-0.192892177665884,61.42,0.386,1182
cor_bnc_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.02,-0.231,0.217,-0.114649046991541,7.12,0.927,1182.8
cor_bnc_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.194,0.003,0.367,-0.190015508993938,53.94,0.337,1181.8
cor_bnc_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.075,-0.132,0.25,-0.178100006452213,42.43,0.495,1182.3
cor_bnc_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.162,-0.023,0.324,-0.197444241993504,58.03,0.305,1181.6
cor_bnc_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.069,-0.263,0.107,-0.0772756860768509,-78.09,0.509,1182.3
cor_bnc_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.185,-0.015,0.371,-0.188612554966859,74.1,0.314,1181.7
cor_bnc_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.163,-0.026,0.35,-0.184887989103339,59.67,0.477,1182.2
cor_bnc_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.199,0.023,0.368,-0.224532678659428,95.93,0.221,1181.2
cor_bnc_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.334,-0.512,-0.123,0.011047223274121,-60.3,0.486,1182.2
cor_bnc_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.358,-0.496,-0.196,0.0334326049021723,-613.19,0.151,1180.6
cor_bnc_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.336,-0.465,-0.189,0.0362855552141595,-112.61,0.516,1182.3
cor_bnc_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.344,-0.469,-0.208,0.0410356590081035,-263.08,0.341,1181.8
cor_bnc_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.475,-0.595,-0.325,0.0321496021528788,-715.78,0.004,1173.6
cor_bnc_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.461,-0.59,-0.296,0.0248226436291993,-599.82,0.006,1174.5
cor_bnc_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.482,-0.602,-0.347,0.0402642734092449,-767.23,0.001,1171.4
cor_bnc_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.474,-0.61,-0.323,0.0314147261086757,-690.71,0.002,1172.7
cor_bnc_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.492,-0.607,-0.344,0.125040172529151,-2495.02,0.013,1176.1
cor_bnc_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.055,-0.268,0.13,-0.0636729174436595,36.39,0.957,1182.8
cor_bnc_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.309,-0.481,-0.098,0.0185160118826612,-1103.54,0.164,1180.7
cor_bnc_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.215,-0.42,0.013,-0.0247539439734487,-700.93,0.324,1181.7
cor_bnc_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.419,-0.541,-0.277,0.103427783633201,-2323.83,0.076,1179.4
cor_bnc_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.143,-0.074,0.322,-0.119135127889056,981.46,0.3,1181.6
cor_bnc_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.176,-0.382,0.037,-0.0395713407207588,-770,0.507,1182.3
cor_bnc_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.066,-0.276,0.156,-0.0866563440078693,-249.74,0.81,1182.7
cor_bnc_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.35,-0.454,-0.25,0.26903074941367,-193611.4,0,1159.6
cor_bnc_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.251,0.037,0.416,-0.169686355626178,7972.02,0.054,1178.8
cor_bnc_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.186,-0.036,0.388,-0.176322397035146,5012.25,0.291,1181.6
cor_bnc_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.121,-0.09,0.296,-0.282733335898993,5262.33,0.305,1181.6
cor_bnc_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.024,-0.213,0.209,-0.12125311392306,24.14,0.826,1182.7
cor_bnc_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.147,-0.034,0.33,-0.241976221037885,266.16,0.07,1179.2
cor_bnc_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.043,-0.181,0.265,-0.155877051679834,112.75,0.35,1181.8
cor_bnc_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.123,-0.094,0.334,-0.138198452529051,220.01,0.103,1179.9
cor_bnc_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.071,-0.269,0.151,-0.116325934833354,-0.13,0.999,1182.8
cor_bnc_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.005,-0.204,0.216,-0.150286262594135,186.47,0.233,1181.2
cor_bnc_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.056,-0.259,0.126,-0.0732513446887955,23.78,0.854,1182.7
cor_bnc_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.037,-0.206,0.168,-0.13374431668317,77.34,0.56,1182.4
cor_bnc_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.001,-0.175,0.188,-0.151801554100893,66.19,0.647,1182.5
cor_bnc_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.031,-0.257,0.213,-0.101932631832423,199.76,0.238,1181.3
cor_bnc_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.053,-0.292,0.156,-0.128306715451273,41.04,0.774,1182.7
cor_bnc_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.093,-0.337,0.161,-0.0870446586119433,70.09,0.642,1182.5
cor_bnc_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.098,-0.287,0.115,-0.0952439092690531,-12.81,0.906,1182.7
cor_bnc_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.178,0.001,0.37,-0.205685432625185,221.57,0.072,1179.3
cor_bnc_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.105,-0.086,0.3,-0.182916434766251,86.68,0.451,1182.2
cor_bnc_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.212,0.052,0.392,-0.0903020610595857,146.77,0.218,1181.1
cor_bnc_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.009,-0.197,0.18,-0.135194962394886,24.51,0.873,1182.7
cor_bnc_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.118,-0.283,0.053,-0.0884591598273269,127.9,0.48,1182.2
cor_bnc_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.029,-0.224,0.166,-0.0705127933122615,89.99,0.575,1182.4
cor_bnc_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.111,-0.3,0.07,-0.113211603618436,92.38,0.586,1182.4
cor_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.48,-0.601,-0.359,-0.013905122973941,-328.55,0.025,1177.4
cor_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.51,-0.625,-0.394,-0.0167109922783401,-357.81,0.01,1175.7
cor_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.527,-0.665,-0.37,0.0247334898088676,-510.97,0.001,1171
cor_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.619,-0.723,-0.507,0.0052941979563628,-438.94,0,1159.4
cor_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.465,-0.593,-0.326,-0.00250731280508673,-465.73,0.015,1176.5
cor_mistral_7b_v0_1_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.589,-0.684,-0.48,0.00668072548873897,-608.29,0,1164.9
cos_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.48,-0.606,-0.339,-0.0138898539856878,-329.36,0.024,1177.3
cos_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.511,-0.627,-0.402,-0.0166614547277141,-358.54,0.01,1175.7
cos_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.527,-0.636,-0.369,0.0248067222993508,-510.93,0.001,1171
cos_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.619,-0.716,-0.486,0.00531946299137033,-439.05,0,1159.4
cos_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.463,-0.585,-0.336,-0.00259980142361993,-461.93,0.016,1176.6
cos_mistral_7b_v0_1_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.588,-0.685,-0.478,0.00661334630211045,-607.35,0,1165
euc_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.375,-0.519,-0.211,-0.0187983453387059,-2.63,0.215,1181.1
euc_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.443,-0.58,-0.308,-0.0209598886744024,-3.63,0.081,1179.5
euc_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.264,-0.435,-0.059,0.0259036815500879,-0.02,0.99,1182.8
euc_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.46,-0.588,-0.313,0.0144419218396562,-2.45,0.035,1178
euc_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.395,-0.529,-0.235,-0.000988465401822249,-1.08,0.024,1177.3
euc_mistral_7b_v0_1_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.597,-0.696,-0.508,0.0052161415008312,-1.84,0,1162.4
cor_glove_6B_300d_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.283,-0.455,-0.097,-0.0478412240573369,-146.08,0.26,1181.4
cos_glove_6B_300d_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.287,-0.456,-0.109,-0.0481560448273562,-148.6,0.254,1181.4
euc_glove_6B_300d_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.21,-0.408,-0.006,-0.0412384990143565,-21.89,0.365,1181.9
ukwac_conditional_probability_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.092,-0.119,0.289,0.0271214454865663,44960.34,0.084,1178.9
ukwac_conditional_probability_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.492,-0.608,-0.322,0.109691763600968,-186150.18,0.004,1173.4
ukwac_conditional_probability_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.284,-0.523,-0.039,0.101163140302284,-49911.13,0.414,1181.4
ukwac_conditional_probability_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.417,-0.589,-0.243,0.117103834692769,-140002.27,0.04,1177.6
ukwac_log_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.185,-0.027,0.363,0.0391575172272416,-3.18,0.876,1182.1
ukwac_log_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.088,-0.077,0.252,-0.016809304944803,-26.37,0.335,1181.1
ukwac_log_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.088,-0.101,0.255,0.0259166115636328,-21.76,0.358,1181.2
ukwac_log_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.105,-0.054,0.242,-0.00709846232625033,-19.7,0.444,1181.5
ukwac_pmi_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.082,-0.115,0.277,0.0563383429053963,10.47,0.113,1179.4
ukwac_pmi_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.052,-0.254,0.131,-0.0284690015177858,19.84,0.037,1177.4
ukwac_pmi_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.039,-0.266,0.18,0.0337149722543696,11.31,0.122,1179.6
ukwac_pmi_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.021,-0.238,0.178,-0.012637953643886,17.12,0.042,1177.7
ukwac_ppmi_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.246,0.074,0.391,-0.00888682086515142,22.82,0.021,1176.4
ukwac_ppmi_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.047,-0.176,0.29,0.0010423110288629,31.09,0.069,1178.6
ukwac_ppmi_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.174,-0.008,0.328,-0.0064192314476255,34.35,0.011,1175.2
ukwac_ppmi_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.114,-0.141,0.325,0.0068901443405643,31.52,0.037,1177.5
ukwac_probability_ratio_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.199,0.012,0.374,0.00129435706301165,3.05,0.019,1176.2
ukwac_probability_ratio_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.079,-0.116,0.252,0.00517510658670565,21.05,0.021,1176.4
ukwac_probability_ratio_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.154,-0.027,0.305,0.0178113536529935,8.15,0.026,1176.8
ukwac_probability_ratio_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.134,-0.057,0.321,0.0122009302409328,13.09,0.022,1176.5
cos_ukwac_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.067,-0.268,0.157,0.0322487205717781,-22.32,0.825,1182.1
cos_ukwac_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.144,-0.323,0.067,-0.0228103517998902,-179.72,0.032,1177.2
cos_ukwac_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.072,-0.247,0.086,0.0258316611366867,-76.2,0.419,1181.4
cos_ukwac_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.133,-0.308,0.076,0.00172402487680297,-141.06,0.098,1179.2
cos_ukwac_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.118,-0.337,0.089,0.0366118251080361,-87.43,0.445,1181.5
cos_ukwac_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.149,-0.345,0.028,-0.0238497314010873,-192.08,0.04,1177.6
cos_ukwac_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.12,-0.299,0.058,0.0593560926163741,-124.52,0.24,1180.6
cos_ukwac_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.17,-0.361,0.024,0.0380357010631356,-191.55,0.045,1177.8
cos_ukwac_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.146,-0.321,0.049,0.00175841997964565,-110.47,0.404,1181.4
cos_ukwac_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.163,-0.356,0.033,-0.00585232968182278,-215.68,0.042,1177.7
cos_ukwac_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.12,-0.289,0.071,0.0547402523046566,-128.92,0.241,1180.7
cos_ukwac_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.191,-0.397,0.012,0.0285826879589447,-216.78,0.036,1177.4
cos_ukwac_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.006,-0.237,0.222,0.0665339164037034,-10.39,0.913,1182.1
cos_ukwac_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.028,-0.213,0.223,-0.00666433781707156,-72.52,0.266,1180.8
cos_ukwac_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.037,-0.202,0.139,0.0835781349266445,-79.9,0.321,1181.1
cos_ukwac_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.002,-0.202,0.19,0.0254046524237181,-67.33,0.335,1181.1
cos_ukwac_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.152,-0.339,0.039,0.00791529438525184,-65.28,0.686,1181.9
cos_ukwac_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.01,-0.186,0.162,0.0471349633125821,-166.22,0.177,1180.2
cos_ukwac_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.088,-0.272,0.078,0.0785191643712475,-64.71,0.618,1181.9
cos_ukwac_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.055,-0.096,0.248,0.0394996052578931,-64.35,0.589,1181.8
cos_ukwac_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.535,-0.641,-0.441,0.00158614690415534,-304.21,0.003,1172.4
cos_ukwac_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.215,0.011,0.414,0.0609173550206644,784.65,0.07,1178.6
cos_ukwac_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.077,-0.282,0.117,0.0355887697346294,191.1,0.358,1181.2
cos_ukwac_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.113,-0.082,0.313,0.0578884920830482,533.49,0.084,1178.9
cos_ukwac_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.336,-0.497,-0.206,0.0988954538068861,-303.39,0.249,1180.7
cos_ukwac_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.212,-0.383,-0.045,0.129856669962366,-368.89,0.158,1180
cos_ukwac_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.271,-0.451,-0.066,0.112604420931223,-312.58,0.258,1180.8
cos_ukwac_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.271,-0.411,-0.121,0.120547635360131,-381.93,0.158,1180
cos_ukwac_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.152,-0.315,0.037,0.0668425567091773,-779.35,0.367,1181.3
cos_ukwac_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.101,-0.105,0.273,0.0142674369612284,-199.26,0.837,1182.1
cos_ukwac_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.019,-0.152,0.194,0.0219502662196232,-719.48,0.465,1181.6
cos_ukwac_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.067,-0.139,0.279,0.0227152751775489,-537.56,0.588,1181.8
cos_ukwac_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.131,-0.051,0.273,0.100175949091897,977.41,0.449,1181.5
cos_ukwac_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.244,0.083,0.4,0.0439294225224626,1750.28,0.236,1180.6
